Time (-),FRC-01 [kN],FRC-02 [kN]
2022-11-04 08:40:58.577,244.619734375,243.87865625
2022-11-04 08:40:58.587,244.580265625,243.88203125
2022-11-04 08:40:58.597,244.640609375,243.854421875
2022-11-04 08:40:58.607,244.606765625,243.845390625
2022-11-04 08:40:58.617,244.63046875,243.905140625
2022-11-04 08:40:58.627,244.5949375,243.855546875
2022-11-04 08:40:58.637,244.607890625,243.860046875
2022-11-04 08:40:58.647,244.63553125,243.860609375
2022-11-04 08:40:58.657,244.63609375,243.856671875
2022-11-04 08:40:58.667,244.578578125,243.861171875
2022-11-04 08:40:58.677,244.58646875,243.848765625
2022-11-04 08:40:58.687,244.616359375,243.829046875
2022-11-04 08:40:58.697,244.618046875,243.87075
2022-11-04 08:40:58.707,244.594375,243.855546875
2022-11-04 08:40:58.717,244.606203125,243.864
2022-11-04 08:40:58.727,244.58365625,243.894421875
2022-11-04 08:40:58.737,244.616921875,243.869625
2022-11-04 08:40:58.747,244.565625,243.854421875
2022-11-04 08:40:58.757,244.5938125,243.857234375
2022-11-04 08:40:58.767,244.63328125,243.87809375
2022-11-04 08:40:58.777,244.625375,243.889359375
2022-11-04 08:40:58.787,244.617484375,243.861171875
2022-11-04 08:40:58.797,244.6293125,243.851578125
2022-11-04 08:40:58.807,244.5960625,243.849890625
2022-11-04 08:40:58.817,244.6,243.88428125
2022-11-04 08:40:58.827,244.5684375,243.842015625
2022-11-04 08:40:58.837,244.588171875,243.857796875
2022-11-04 08:40:58.847,244.615234375,243.8645625
2022-11-04 08:40:58.857,244.5983125,243.857234375
2022-11-04 08:40:58.867,244.609578125,243.88090625
2022-11-04 08:40:58.877,244.602828125,243.889921875
2022-11-04 08:40:58.887,244.643984375,243.92375
2022-11-04 08:40:58.897,244.589296875,243.887671875
2022-11-04 08:40:58.907,244.579703125,243.901203125
2022-11-04 08:40:58.917,244.5955,243.8313125
2022-11-04 08:40:58.927,244.6236875,243.8735625
2022-11-04 08:40:58.937,244.619171875,243.8746875
2022-11-04 08:40:58.947,244.58478125,243.87921875
2022-11-04 08:40:58.957,244.598875,243.851578125
2022-11-04 08:40:58.967,244.6236875,243.846515625
2022-11-04 08:40:58.977,244.615796875,243.885984375
2022-11-04 08:40:58.987,244.671609375,243.8690625
2022-11-04 08:40:58.997,244.605078125,243.88428125
2022-11-04 08:40:59.007,244.63384375,243.90909375
2022-11-04 08:40:59.017,244.627625,243.890484375
2022-11-04 08:40:59.027,244.587609375,243.897828125
2022-11-04 08:40:59.037,244.6236875,243.869625
2022-11-04 08:40:59.047,244.6524375,243.88484375
2022-11-04 08:40:59.057,244.589859375,243.852734375
2022-11-04 08:40:59.067,244.5661875,243.905703125
2022-11-04 08:40:59.077,244.59775,243.842578125
2022-11-04 08:40:59.087,244.619171875,243.87528125
2022-11-04 08:40:59.097,244.6265,243.865125
2022-11-04 08:40:59.107,244.619734375,243.855546875
2022-11-04 08:40:59.117,244.6265,243.849890625
2022-11-04 08:40:59.127,244.627625,243.891609375
2022-11-04 08:40:59.137,244.580828125,243.8668125
2022-11-04 08:40:59.147,244.604515625,243.87865625
2022-11-04 08:40:59.157,244.610140625,243.905140625
2022-11-04 08:40:59.167,244.5983125,243.91359375
2022-11-04 08:40:59.177,244.63496875,243.86625
2022-11-04 08:40:59.187,244.59775,243.836375
2022-11-04 08:40:59.197,244.6248125,243.890484375
2022-11-04 08:40:59.207,244.6225625,243.8685
2022-11-04 08:40:59.217,244.65865625,243.88203125
2022-11-04 08:40:59.227,244.579140625,243.8380625
2022-11-04 08:40:59.237,244.616921875,243.854421875
2022-11-04 08:40:59.247,244.618046875,243.8380625
2022-11-04 08:40:59.257,244.63103125,243.849890625
2022-11-04 08:40:59.267,244.581390625,243.82171875
2022-11-04 08:40:59.277,244.63103125,243.8701875
2022-11-04 08:40:59.287,244.625375,243.851015625
2022-11-04 08:40:59.297,244.654140625,243.8690625
2022-11-04 08:40:59.307,244.613546875,243.842578125
2022-11-04 08:40:59.317,244.618609375,243.8380625
2022-11-04 08:40:59.327,244.63553125,243.8645625
2022-11-04 08:40:59.337,244.614109375,243.856671875
2022-11-04 08:40:59.347,244.604515625,243.860609375
2022-11-04 08:40:59.357,244.63271875,243.83075
2022-11-04 08:40:59.367,244.606765625,243.87696875
2022-11-04 08:40:59.377,244.6501875,243.861734375
2022-11-04 08:40:59.387,244.613546875,243.88146875
2022-11-04 08:40:59.397,244.617484375,243.87075
2022-11-04 08:40:59.407,244.623125,243.860046875
2022-11-04 08:40:59.417,244.614109375,243.854984375
2022-11-04 08:40:59.427,244.572953125,243.856671875
2022-11-04 08:40:59.437,244.603953125,243.861734375
2022-11-04 08:40:59.447,244.62875,243.855546875
2022-11-04 08:40:59.457,244.676671875,243.87075
2022-11-04 08:40:59.467,244.611859375,243.857234375
2022-11-04 08:40:59.477,244.618046875,243.861171875
2022-11-04 08:40:59.487,244.614109375,243.891046875
2022-11-04 08:40:59.497,244.602265625,243.867375
2022-11-04 08:40:59.507,244.63215625,243.851015625
2022-11-04 08:40:59.517,244.641734375,243.8679375
2022-11-04 08:40:59.527,244.644546875,243.88034375
2022-11-04 08:40:59.537,244.602828125,243.902890625
2022-11-04 08:40:59.547,244.6270625,243.8735625
2022-11-04 08:40:59.557,244.610734375,243.843140625
2022-11-04 08:40:59.567,244.66484375,243.8679375
2022-11-04 08:40:59.577,244.63103125,243.900078125
2022-11-04 08:40:59.587,244.620875,243.842578125
2022-11-04 08:40:59.597,244.625375,243.8685
2022-11-04 08:40:59.607,244.62425,243.892734375
2022-11-04 08:40:59.617,244.601703125,243.88315625
2022-11-04 08:40:59.627,244.62875,243.862296875
2022-11-04 08:40:59.637,244.639484375,243.857234375
2022-11-04 08:40:59.647,244.63721875,243.891046875
2022-11-04 08:40:59.657,244.651875,243.849328125
2022-11-04 08:40:59.667,244.619171875,243.856109375
2022-11-04 08:40:59.677,244.655828125,243.82340625
2022-11-04 08:40:59.687,244.66540625,243.900640625
2022-11-04 08:40:59.697,244.601703125,243.891046875
2022-11-04 08:40:59.707,244.63496875,243.8685
2022-11-04 08:40:59.717,244.614109375,243.851015625
2022-11-04 08:40:59.727,244.5971875,243.82790625
2022-11-04 08:40:59.737,244.6270625,243.838625
2022-11-04 08:40:59.747,244.5938125,243.867375
2022-11-04 08:40:59.757,244.607890625,243.841453125
2022-11-04 08:40:59.767,244.612421875,243.901765625
2022-11-04 08:40:59.777,244.617484375,243.861734375
2022-11-04 08:40:59.787,244.609015625,243.856671875
2022-11-04 08:40:59.797,244.615234375,243.904015625
2022-11-04 08:40:59.807,244.609578125,243.829609375
2022-11-04 08:40:59.817,244.614109375,243.86625
2022-11-04 08:40:59.827,244.6501875,243.88540625
2022-11-04 08:40:59.837,244.640609375,243.896109375
2022-11-04 08:40:59.847,244.63159375,243.87809375
